Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2025,5,4,04:21.5,-1.574,17,-0.9,0,0,0.99,0,0,0.99997,-0.00053,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.572,19,-0.5,0,0,1,0,0,0.99997,-0.00053,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.57,21,-0.7,0,0,1,0.01,0,0.99997,-0.00053,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.568,23,-0.5,0.1,0,1,0,0.01,0.99997,-0.00057,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.566,25,-0.9,0,0,1.01,0,0.03,0.99997,-0.00057,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.564,27,-0.8,0,0,1,0,-0.01,0.99997,-0.00057,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.562,29,-0.9,0,0.1,0.99,0.01,-0.01,0.99997,-0.0006,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.56,31,-0.8,0,0,0.99,0,0.02,0.99997,-0.0006,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.558,33,-0.7,0,0,0.99,0.01,0.01,0.99997,-0.00063,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.556,35,-0.7,0,0,0.98,0,0,0.99997,-0.00063,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.554,37,-0.9,0,0.1,1,0,0.01,0.99997,-0.00067,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.552,39,-0.9,0,0,1.01,0,0.01,0.99997,-0.00067,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.55,41,-1.2,0,0,1,0.01,0,0.99997,-0.0007,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.548,43,-1,0,0,1,0,0.01,0.99997,-0.0007,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.546,45,-0.9,0,0,0.99,0.02,0.01,0.99997,-0.00073,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.544,47,-1.1,0.1,0,0.98,0.02,0,0.99997,-0.00077,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.542,49,-0.9,-0.1,0,1.01,0,0,0.99997,-0.00077,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.54,51,-0.9,0,0,0.98,-0.01,0.02,0.99997,-0.0008,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.538,53,-1,0,0,1,0,0,0.99997,-0.0008,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.536,55,-1,0,-0.1,1,0.01,0.01,0.99997,-0.00083,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.534,57,-0.9,-0.1,0,1.01,0,0.02,0.99997,-0.00083,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.532,59,-0.7,-0.1,0,1,0.01,0,0.99997,-0.00087,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.53,61,-0.7,0,0,0.98,0,0.01,0.99997,-0.00087,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.528,63,-0.8,0,0,1,0,0.01,0.99997,-0.00087,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.526,65,-0.6,0,0,1.01,0,0.01,0.99997,-0.0009,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.524,67,-0.7,0,0,1.01,0,0,0.99997,-0.0009,-0.00003,0,0.015,0
2025,5,4,04:21.5,-1.522,69,-0.6,0,-0.2,1,0,0.01,0.99997,-0.0009,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.52,71,-0.7,0,0,0.99,0.01,0.02,0.99997,-0.00093,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.518,73,-0.6,-0.1,0,0.99,0,0.01,0.99997,-0.00093,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.516,75,-0.9,0,0,1,-0.01,0.01,0.99997,-0.00097,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.514,77,-0.5,0,0,0.98,0,0.02,0.99997,-0.00097,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.512,79,-0.6,0,0,0.98,0,0.01,0.99997,-0.00097,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.51,81,-0.5,0,0,0.99,0,0.01,0.99997,-0.001,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.508,83,-0.3,0,0.1,0.98,0,0.01,0.99997,-0.001,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.506,85,-0.4,0,0.1,0.99,0.01,0,0.99997,-0.001,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.504,87,-0.5,0,0,1,0,0,0.99997,-0.001,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.502,89,-0.4,0,0,0.99,0,0.02,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.5,91,-0.3,0,-0.1,0.98,0,0.01,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.498,93,-0.2,0.1,0,0.99,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.496,95,0,0.1,0.1,1,0.01,0,0.99997,-0.00103,0,0,0.015,0
2025,5,4,04:21.6,-1.494,97,-0.3,0,0,0.98,0,0.03,0.99997,-0.00103,0,0,0.015,0
2025,5,4,04:21.6,-1.492,99,-0.4,-0.2,0,0.99,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.49,101,-0.4,0,0.1,0.98,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.488,103,0,0,0,0.99,0,0.01,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.486,105,-0.3,0,0,1.02,0.01,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.484,107,0.1,0,0,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.482,109,-0.1,0,0,1,0,0.02,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.48,111,-0.1,0,-0.1,0.99,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.478,113,-0.1,0,0,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.476,115,-0.3,0,0,0.97,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.474,117,-0.1,0,0,0.99,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.472,119,-0.1,0,0,1,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.47,121,0,0,0,1,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.468,123,0,0.1,0,0.99,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.466,125,0,0,0.1,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.464,127,0.1,0.2,0,0.99,0,0.02,0.99997,-0.00107,0,0,0.015,0
2025,5,4,04:21.6,-1.462,129,0.2,0,0,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.46,131,0,0,0,1,0.01,0,0.99997,-0.00107,0,0,0.015,0
2025,5,4,04:21.6,-1.458,133,0.2,0,0,1,0,0,0.99997,-0.00107,0,0,0.015,0
2025,5,4,04:21.6,-1.456,135,0,0,0,0.99,0,0,0.99997,-0.00107,0,0,0.015,0
2025,5,4,04:21.6,-1.454,137,0.1,0,0.1,1,-0.01,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.452,139,0.2,0,0,0.98,0,0.01,0.99997,-0.00107,0,0,0.015,0
2025,5,4,04:21.6,-1.45,141,0.2,0,0,0.99,0,0.01,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.448,143,0.1,0,0.1,0.99,0,0.01,0.99997,-0.00103,0,0,0.015,0
2025,5,4,04:21.6,-1.446,145,0.1,-0.1,0,0.99,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.444,147,0,0,0.1,0.99,0,0.01,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.442,149,-0.1,0,0.1,0.99,0,0.02,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.44,151,0,0.1,0.1,0.99,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.438,153,0,0,0,1.01,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.436,155,0,0,0,1,0,0.02,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.434,157,-0.1,-0.1,0.1,1,0,0,0.99997,-0.00103,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.432,159,-0.1,0,-0.1,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.43,161,-0.2,0,0,0.98,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.428,163,-0.4,-0.1,0,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.426,165,-0.1,0,0,0.99,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.424,167,-0.1,0.1,-0.1,1.01,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.422,169,-0.2,0,0.1,1,0,0,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.6,-1.42,171,-0.3,0,0,0.98,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.418,173,-0.1,0,0,1,0,0.01,0.99997,-0.00107,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.416,175,-0.3,0.1,0.1,0.99,0,0,0.99997,-0.0011,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.414,177,-0.2,-0.2,0,1.01,0,0,0.99997,-0.0011,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.412,179,-0.4,0,0,1,0,0.01,0.99997,-0.0011,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.41,181,-0.4,-0.1,0,1.01,0,0.01,0.99997,-0.0011,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.408,183,-0.2,0,-0.1,0.99,0,0,0.99997,-0.0011,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.406,185,-0.3,0,0,0.98,0,0,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.404,187,-0.4,0.1,0,0.98,0,0.02,0.99997,-0.00113,-0.00003,0,0.016,0
2025,5,4,04:21.7,-1.402,189,-0.5,0,0.1,0.98,0,0.01,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.4,191,-0.1,0,0,0.99,0,0,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.398,193,-0.3,0,0.1,1.01,0.01,0.02,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.396,195,-0.3,-0.1,0,1.01,0,0.02,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.394,197,-0.1,0,0,0.99,0,0,0.99997,-0.00113,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.392,199,-0.3,0,0,0.99,0,0,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.39,201,-0.1,0,0,0.99,0,0,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.388,203,-0.4,0,0,1,-0.02,0,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.386,205,-0.3,0,0,0.97,0,0.02,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.384,207,-0.4,0,0,1,-0.01,0.01,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.382,209,0,0,0,1,0.01,-0.01,0.99997,-0.00117,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.38,211,-0.1,0,0,0.99,0.01,0,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.378,213,-0.4,0,0,1.01,0,0,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.376,215,-0.1,0,0,1.01,0,0.02,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.374,217,-0.3,0.1,0,0.97,0,0,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.372,219,-0.1,-0.1,0,0.99,0,0,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.37,221,-0.4,0,0,0.99,0,0.02,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.368,223,-0.2,-0.1,0,0.99,0,0,0.99997,-0.0012,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.366,225,-0.3,0,0,0.99,0.01,-0.01,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.364,227,-0.3,0,-0.1,1.01,0,0.03,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.362,229,-0.2,0,0,1.02,0,0,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.36,231,0,-0.1,0,0.99,0,0,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.358,233,-0.1,0,0,1,0,0.02,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.356,235,-0.3,-0.1,0,0.99,0,0.02,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.354,237,-0.1,0.1,0,0.99,0,-0.01,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.352,239,-0.1,0,0,0.99,0,0.02,0.99997,-0.00123,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.35,241,-0.3,0,0,1.01,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.348,243,-0.1,0,0,1,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.346,245,-0.1,0,0,1,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.344,247,-0.1,0,0,1.01,0,0.02,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.342,249,-0.1,0,0,1,-0.01,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.34,1,0,0,0.1,0.99,0,-0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.338,3,0,0,0,0.99,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.336,5,0,-0.2,-0.1,0.98,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.334,7,0,-0.1,0,0.98,-0.01,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.332,9,-0.1,-0.1,0,0.99,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.33,11,-0.1,0,0,1,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.328,13,0,0.1,0,1,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.326,15,-0.2,0,-0.1,1,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.324,17,-0.1,0,0,1,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.322,19,-0.1,0,0,0.99,0,-0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.7,-1.32,21,0,0,0,1,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.318,23,0,0,0,0.99,0,0.01,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.316,25,-0.1,0.1,0,1,0,0,0.99997,-0.00127,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.314,27,-0.1,0,0,0.99,0,0,0.99997,-0.00127,-0.00003,0,0.016,0
2025,5,4,04:21.8,-1.312,29,-0.2,0,0,0.99,0,0.01,0.99997,-0.0013,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.31,31,0,-0.1,0,0.99,0,0,0.99997,-0.0013,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.308,33,0,0,0,1,0,-0.02,0.99997,-0.0013,-0.00003,0,0.016,0
2025,5,4,04:21.8,-1.306,35,-0.2,-0.1,-0.2,0.99,0,0.02,0.99997,-0.0013,-0.00003,0,0.015,0
2025,5,4,04:21.8,-1.304,37,-0.3,0,0,1.01,0,0.02,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.302,39,0,0,0.1,1,0,-0.01,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.3,41,-0.2,0,0,0.99,0,0,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.298,43,-0.2,0,0,0.99,0.01,0.02,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.296,45,-0.4,0,0,1.01,0,-0.01,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.294,47,-0.2,0,0.1,1.01,0,0,1,0,0,0,0.015,0
2025,5,4,04:21.8,-1.292,49,-0.4,-0.1,0,1,0,0.02,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.29,51,-0.3,0,-0.2,0.98,0,0,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.288,53,-0.3,0,0,0.98,0,0,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.286,55,-0.1,0,0,1,0,0.02,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.284,57,-0.1,0,0,0.99,0,0,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.282,59,-0.2,0,0.1,1,0,-0.01,1,-0.00003,0,0,0.015,0
2025,5,4,04:21.8,-1.28,61,-0.6,-0.1,0,1,0,0.02,1,-0.00007,0,0,0.015,0
2025,5,4,04:21.8,-1.278,63,-0.4,0,0,0.99,0,0.01,1,-0.00007,0,0,0.015,0
2025,5,4,04:21.8,-1.276,65,-0.6,0,0,0.99,0,0,1,-0.00007,0,0,0.015,0
2025,5,4,04:21.8,-1.274,67,-0.6,0,0,0.99,0,0,1,-0.00007,0,0,0.015,0
2025,5,4,04:21.8,-1.272,69,-0.4,0,0,1,0.01,0.02,1,-0.0001,0,0,0.015,0
2025,5,4,04:21.8,-1.27,71,-0.4,0,0,1.01,0,0,1,-0.0001,0,0,0.015,0
2025,5,4,04:21.8,-1.268,73,-0.5,0,0.1,1,0,0,1,-0.0001,0,0,0.015,0
2025,5,4,04:21.8,-1.266,75,-0.7,0,0,1,0,0,1,-0.00013,0,0,0.015,0
2025,5,4,04:21.8,-1.264,77,-0.5,0.2,0.1,0.99,0,0.01,1,-0.00013,0,0,0.015,0
2025,5,4,04:21.8,-1.262,79,-0.6,0,0,0.98,0,0,1,-0.00013,0,0,0.015,0
2025,5,4,04:21.8,-1.26,81,-0.6,0.2,0,0.99,0.01,0,1,-0.00017,0,0,0.015,0
2025,5,4,04:21.8,-1.258,83,-0.6,0,0,0.99,0,0,1,-0.00017,0,0,0.015,0
2025,5,4,04:21.8,-1.256,85,-0.5,0,0,0.98,0,0,1,-0.00017,0,0,0.015,0
2025,5,4,04:21.8,-1.254,87,-0.7,0,0,0.99,0.01,0,1,-0.0002,0,0,0.015,0
2025,5,4,04:21.8,-1.252,89,-0.7,0,0,1,0,0.01,1,-0.0002,0,0,0.015,0
2025,5,4,04:21.8,-1.25,91,-0.4,0,0,0.99,0,0.01,1,-0.0002,0,0,0.015,0
2025,5,4,04:21.8,-1.248,93,-0.5,0,-0.1,1,0,0,1,-0.0002,0,0,0.015,0
2025,5,4,04:21.8,-1.246,95,-0.8,0,0,0.99,0,0,1,-0.00023,0,0,0.015,0
2025,5,4,04:21.8,-1.244,97,-0.7,0,0,0.99,0,0,1,-0.00023,0,0,0.015,0
2025,5,4,04:21.8,-1.242,99,-0.6,0,0,1,0.01,0,1,-0.00027,0,0,0.015,0
2025,5,4,04:21.8,-1.24,101,-0.6,0,0,1,0,0.01,1,-0.00027,0,0,0.015,0
2025,5,4,04:21.8,-1.238,103,-0.6,0.1,0,0.99,0,0.01,1,-0.00027,0,0,0.015,0
2025,5,4,04:21.8,-1.236,105,-0.8,0,0,1,0,0,1,-0.0003,0,0,0.015,0
2025,5,4,04:21.8,-1.234,107,-0.5,0,0,1,0,0.01,1,-0.0003,0,0,0.015,0
2025,5,4,04:21.8,-1.232,109,-0.6,0,0,0.99,-0.01,0.03,1,-0.0003,0,0,0.015,0
2025,5,4,04:21.8,-1.23,111,-0.7,0,0,1,0.01,0,1,-0.00033,0,0,0.015,0
2025,5,4,04:21.8,-1.228,113,-0.7,0.1,-0.1,1.01,0,0,1,-0.00033,0,0,0.015,0
2025,5,4,04:21.8,-1.226,115,-0.6,0.1,0,0.98,0,0,1,-0.00033,0,0,0.015,0
2025,5,4,04:21.8,-1.224,117,-0.6,-0.1,0,0.99,0,0,1,-0.00037,0,0,0.015,0
2025,5,4,04:21.8,-1.222,119,-0.6,0,0,1,0.01,0.01,1,-0.00037,0,0,0.015,0
2025,5,4,04:21.9,-1.22,121,-0.5,0,0.1,0.99,0,0,1,-0.00037,0,0,0.015,0
2025,5,4,04:21.9,-1.218,123,-0.4,0,0.1,0.98,0,0,1,-0.0004,0,0,0.015,0
2025,5,4,04:21.9,-1.216,125,-0.6,0,0,1.01,0,0,1,-0.0004,0,0,0.015,0
2025,5,4,04:21.9,-1.214,127,-0.4,0,0,1,0,0,1,-0.0004,0,0,0.015,0
2025,5,4,04:21.9,-1.212,129,-0.5,0,0,0.98,0,0.01,0.99997,-0.0004,0,0,0.015,0
2025,5,4,04:21.9,-1.21,131,-0.4,0,0,1.01,0,0,0.99997,-0.00043,0,0,0.015,0
2025,5,4,04:21.9,-1.208,133,-0.4,0,0,1,0,0,0.99997,-0.00043,0,0,0.015,0
2025,5,4,04:21.9,-1.206,135,-0.5,0,0,0.99,0,0,0.99997,-0.00043,0,0,0.015,0
2025,5,4,04:21.9,-1.204,137,-0.3,0.1,0,1.01,0,0,0.99997,-0.00043,0,0,0.015,0
2025,5,4,04:21.9,-1.202,139,-0.6,0,0,0.99,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.2,141,-0.1,0,0,1,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.198,143,-0.1,0,0,0.98,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.196,145,-0.3,0,0,0.98,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.194,147,-0.3,-0.1,0,0.98,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.192,149,-0.4,0,0,0.99,0,0,0.99997,-0.00047,0,0,0.015,0
2025,5,4,04:21.9,-1.19,151,-0.4,0,0,1,0,0.02,0.99997,-0.0005,0,0,0.015,0
2025,5,4,04:21.9,-1.188,153,-0.3,0,0,1,0,0.01,0.99997,-0.0005,0,0,0.015,0
2025,5,4,04:21.9,-1.186,155,-0.2,0,0,0.99,0,0,0.99997,-0.0005,0,0,0.015,0
2025,5,4,04:21.9,-1.184,157,-0.3,0,0.1,0.97,0,0.01,0.99997,-0.0005,0,0,0.015,0
2025,5,4,04:21.9,-1.182,159,-0.1,0,0.1,0.99,0,0,0.99997,-0.0005,0,0,0.015,0
2025,5,4,04:21.9,-1.18,161,-0.4,0,0,0.99,0,0,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.178,163,-0.4,0,0.2,1.01,0,0.01,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.176,165,-0.3,0,0,1.01,0,0,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.174,167,-0.1,0,0,1,0,0.01,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.172,169,-0.3,0,0.1,1.01,0.01,0,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.17,171,-0.4,0,0.1,1,0,0,0.99997,-0.00053,0,0,0.016,0
2025,5,4,04:21.9,-1.168,173,-0.1,0,0,0.99,0,0,0.99997,-0.00053,0,0,0.015,0
2025,5,4,04:21.9,-1.166,175,-0.3,0,0,0.98,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.164,177,-0.4,0,0.1,0.99,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.162,179,-0.2,0,0,1,0,0,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.16,181,-0.1,0.1,0,1,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.158,183,-0.4,0,0,1,0,0,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.156,185,-0.1,0,0,1,0,0,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.154,187,-0.1,0,0,1.01,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.152,189,0,0,0,1.01,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.15,191,0,0.2,0,1.01,0,0,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.148,193,-0.1,0,-0.1,0.98,0,0.01,0.99997,-0.00057,0,0,0.015,0
2025,5,4,04:21.9,-1.146,195,-0.3,0,-0.1,0.98,0,0,0.99997,-0.0006,0,0,0.016,0
2025,5,4,04:21.9,-1.144,197,-0.3,0,0,1.02,0,0,0.99997,-0.0006,0,0,0.015,0
2025,5,4,04:21.9,-1.142,199,-0.4,0,0,1.01,0,0.01,0.99997,-0.0006,0,0,0.015,0
2025,5,4,04:21.9,-1.14,201,-0.5,0,0,0.98,0,0,0.99997,-0.0006,0,0,0.015,0
2025,5,4,04:21.9,-1.138,203,-0.4,0,0,1,0.01,0.01,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.136,205,-0.4,0,0,1.01,0.01,0,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.134,207,-0.1,0,0,0.99,0,0.01,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.132,209,-0.3,0,0,0.99,0,0,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.13,211,-0.4,0,0.1,0.99,0,0,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.128,213,-0.1,0.1,0,0.99,0,0.02,0.99997,-0.00063,0,0,0.015,0
2025,5,4,04:21.9,-1.126,215,-0.2,0,0.1,1.01,0,0,0.99997,-0.00067,0,0,0.015,0
2025,5,4,04:21.9,-1.124,217,-0.4,0,0,0.99,0,0,0.99997,-0.00067,0,0,0.015,0
2025,5,4,04:21.9,-1.122,219,-0.6,0,0,0.98,0,0.03,0.99997,-0.00067,0,0,0.015,0
2025,5,4,04:21.9,-1.12,221,-0.4,0,0,0.99,0,0.02,0.99997,-0.00067,0,0,0.015,0
