timestamp_ms,rtd_top,rtd_middle,rtd_bottom,bottle_pressure,tank_pressure,o2_pressure,rocket_weight,rocket_weight_tare,vent_temp,n2o_temp
1155000,5373.17,-249.38,-246.55,41.98,37.74,5.07,32.91,3.52,36.75,18.62
1155100,5370.26,-250.34,-247.13,41.88,37.54,4.73,33.13,3.75,36.01,18.5
1155200,5371.51,-248.71,-247.63,41.94,37.54,4.59,32.59,3.2,41.35,19.21
1155300,5374,-247.63,-247.47,41.96,37.46,4.31,32.71,3.32,30.3,18.85
1155400,5376.92,-249.09,-247.38,41.82,37.46,4.55,33.03,3.64,35.16,18.89
1155500,5371.09,-249.84,-247.05,41.78,37.64,4.73,32.89,3.5,37.6,18.89
1155600,5367.76,-250.3,-247.3,42.06,37.42,4.79,33.2,3.81,42.7,19.01
1155700,5361.52,-247.01,-246.97,41.86,37.62,4.59,32.84,3.45,35.39,18.38
1155800,5370.68,-247.72,-247.67,41.86,37.58,4.47,32.98,3.59,39.23,18.73
1155900,5372.34,-250.21,-246.8,42.06,37.56,4.77,33.02,3.63,36.59,18.89
1156000,5372.76,-248.13,-247.72,41.98,37.46,4.55,32.89,3.5,43.4,18.73
1156100,5371.92,-249.21,-247.05,41.86,37.44,4.53,32.86,3.47,43.51,18.5
1156200,842.54,-259.24,-258.95,42.06,37.44,4.57,32.93,3.54,36.32,18.69
1156300,726.47,-259.74,-258.86,41.98,37.72,4.87,33.03,3.64,49.63,20.11
1156400,666.14,-259.32,-260.11,42.02,37.62,4.57,33.13,3.74,42.32,19.52
1156500,620.79,-260.32,-259.03,42.04,37.56,4.87,32.83,3.44,36.05,19.88
1156600,580.44,-259.74,-259.65,41.94,37.24,4.41,32.99,3.6,37.21,18.85
1156700,559.22,-259.94,-258.99,41.96,37.36,4.63,33.01,3.63,36.94,18.38
1156800,538.42,-261.36,-259.49,41.92,37.52,4.73,32.92,3.53,39.19,18.42
1156900,545.91,-258.74,-260.19,41.96,37.56,4.55,33.02,3.63,44.28,18.22
1157000,521.36,-259.94,-259.24,41.92,37.46,4.49,33.04,3.65,41.97,19.25
1157100,527.19,-258.36,-259.45,41.8,37.56,4.61,32.93,3.55,36.44,19.48
1157200,512.21,-257.99,-259.61,41.94,37.58,4.73,32.93,3.55,39.38,18.54
1157300,513.04,-260.9,-258.7,42.14,37.58,4.65,33.19,3.8,38.88,19.6
1157400,500.98,-258.03,-258.9,42.1,37.58,4.75,33.09,3.7,37.06,19.48
1157500,508.88,-260.4,-259.78,42.04,37.56,4.53,32.86,3.47,29.99,19.05
1157600,498.06,-260.53,-259.36,41.98,37.6,4.55,32.78,3.4,36.75,18.89
1157700,491.41,-258.99,-258.78,42.23,37.62,4.67,32.85,3.46,40.89,18.18
1157800,488.08,-259.4,-259.36,42.14,37.48,4.61,32.91,3.52,34.19,18.54
1157900,488.91,-258.53,-259.74,42.04,37.5,4.31,32.89,3.5,26.67,18.42
1158000,488.08,-258.61,-259.11,42.08,37.54,4.49,32.99,3.6,54.45,18.3
1158100,470.19,-261.44,-259.03,41.82,37.44,4.61,32.75,3.36,54.99,18.65
1158200,471.02,-258.32,-260.07,42.14,37.46,5.03,32.99,3.61,32.75,19.25
1158300,472.68,-261.15,-258.66,42,37.64,4.63,32.84,3.45,47.86,18.69
1158400,478.51,-259.86,-259.74,42.06,37.48,4.29,32.77,3.38,44.94,19.17
1158500,462.28,-260.24,-259.32,41.86,37.38,4.69,32.86,3.47,44.59,18.58
1158600,475.18,-260.28,-259.24,41.86,37.54,4.87,33.01,3.62,41.39,18.85
1158700,461.04,-261.11,-259.28,42.1,37.52,4.47,32.79,3.4,39.88,19.29
1158800,465.61,-258.61,-259.74,42.29,37.82,4.67,33.07,3.69,44.01,18.97
1158900,462.7,-259.28,-259.24,42.14,37.62,4.83,32.97,3.59,31.7,18.65
1159000,465.2,-260.36,-259.74,42.08,37.56,4.75,32.75,3.36,33.84,18.54
1159100,446.06,-259.2,-259.4,41.98,37.46,4.55,32.73,3.34,45.13,19.44
1159200,459.37,-258.45,-259.4,42.17,37.52,4.45,32.88,3.49,36.87,18.3
1159300,446.89,-259.86,-259.53,42.12,37.58,4.41,32.79,3.4,40.54,18.54
1159400,446.89,-260.65,-259.45,41.72,37.36,4.99,32.93,3.55,43.82,19.64
1159500,443.15,-260.4,-259.11,41.92,37.38,4.37,32.69,3.3,40.39,19.25
1159600,451.05,-259.78,-259.49,41.9,37.66,4.67,32.73,3.34,35.59,19.17
1159700,441.48,-259.24,-259.65,42.17,37.56,4.55,32.88,3.49,34.07,18.73
1159800,446.47,-260.65,-258.99,42.04,37.68,4.53,32.71,3.32,38.92,19.13
1159900,446.06,-259.03,-259.82,41.94,37.54,4.89,32.68,3.3,36.09,18.65
1160000,435.66,-258.45,-259.78,42.1,37.52,4.61,33.04,3.65,29.01,18.62
1160100,435.24,-258.9,-259.57,42,37.46,4.67,33,3.61,36.83,19.13
1160200,440.65,-259.07,-259.15,41.78,37.44,4.81,32.88,3.49,44.48,18.5
1160300,440.65,-257.87,-258.82,42.12,37.36,4.59,32.82,3.44,36.44,18.77
1160400,438.99,-261.73,-258.66,41.9,37.34,4.49,32.93,3.55,38.49,18.38
1160500,438.57,-261.4,-259.32,42.04,37.46,4.63,32.96,3.57,39.23,18.73
1160600,445.64,-260.44,-259.32,42.1,37.5,4.63,32.79,3.4,32.52,19.21
1160700,426.09,-259.28,-259.24,42,37.5,4.63,32.93,3.54,34.34,18.38
1160800,426.92,-258.66,-259.82,41.94,37.6,4.57,32.96,3.57,29.2,18.34
1160900,435.66,-260.49,-259.07,42.21,37.36,4.59,33.07,3.69,37.68,18.69
1161000,420.26,-258.82,-259.65,42.1,37.48,4.85,32.92,3.53,32.98,18.81
1161100,424.84,-257.74,-259.7,41.82,37.38,4.33,32.92,3.53,43.47,19.13
1161200,431.5,-261.4,-258.82,41.9,37.24,4.55,33.01,3.63,44.82,18.3
1161300,430.66,-261.15,-259.2,42.12,37.64,4.65,33.04,3.65,40.23,18.77
1161400,434.41,-259.57,-259.49,41.96,37.48,4.47,33.03,3.64,50.35,18.73
1161500,425.67,-259.53,-259.9,42.14,37.54,4.75,33.08,3.69,35.39,19.29
1161600,418.6,-259.03,-259.07,42.08,37.6,4.67,32.95,3.56,24.39,18.65
1161700,417.77,-259.15,-259.49,42.1,37.38,4.65,32.95,3.56,43.32,19.25
1161800,414.02,-259.07,-259.57,42.06,37.38,4.73,33.08,3.69,37.41,18.42
1161900,429.42,-259.74,-259.24,41.88,37.34,4.61,32.98,3.59,37.64,18.38
1162000,428.58,-258.36,-259.74,41.94,37.78,4.47,33,3.61,35.16,18.77
1162100,425.67,-258.95,-259.78,42.12,37.48,4.31,32.85,3.46,47.01,18.46
1162200,427.34,-258.36,-259.2,42.19,37.7,4.61,32.99,3.61,36.21,18.89
1162300,426.5,-258.78,-259.94,42.1,37.58,4.59,32.94,3.55,38.26,18.65
1162400,417.35,-258.53,-259.9,42.08,37.56,4.49,32.85,3.46,48.9,18.5
1162500,413.61,-259.49,-259.53,42.12,37.5,4.55,32.86,3.47,31.35,18.46
1162600,419.43,-260.07,-259.2,42.02,37.44,4.51,32.88,3.49,42.01,19.21
1162700,416.94,-260.78,-259.57,42.14,37.18,4.65,32.82,3.44,44.9,19.48
1162800,417.35,-261.4,-259.86,42.04,37.34,4.75,32.9,3.51,48.59,19.32
1162900,416.1,-258.78,-259.07,41.94,37.26,4.71,32.88,3.49,41.66,19.4
1163000,420.26,-260.86,-259.28,42.06,37.44,4.41,32.79,3.4,28.5,18.85
1163100,414.86,-260.57,-259.2,42.23,37.54,4.59,32.81,3.42,45.55,19.84
1163200,421.51,-258.99,-259.24,41.94,37.26,4.87,32.82,3.44,48.44,18.02
1163300,406.95,-259.53,-259.24,41.98,37.52,4.63,32.87,3.48,39.61,18.89
1163400,415.27,-258.86,-259.65,42.15,37.52,4.73,32.65,3.26,40.46,19.68
1163500,414.44,-259.24,-259.07,41.96,37.4,4.69,32.83,3.44,42.01,18.3
1163600,403.21,-259.36,-259.07,41.98,37.62,4.13,32.64,3.26,45.17,19.29
1163700,409.03,-258.95,-259.53,42.04,37.44,4.55,32.89,3.51,38.84,18.46
1163800,410.28,-260.19,-259.49,41.96,37.58,4.47,32.74,3.35,39.96,18.77
1163900,410.7,-260.15,-259.32,41.86,37.6,4.71,32.78,3.39,32.28,18.42
1164000,409.03,-259.2,-259.24,41.88,37.44,4.49,32.92,3.53,32.75,18.65
1164100,404.45,-259.53,-259.32,42.06,37.44,4.99,32.87,3.48,39.96,18.89
1164200,408.2,-259.7,-259.49,41.94,37.48,4.79,32.95,3.57,38.11,19.17
1164300,401.54,-260.69,-259.7,42.02,37.56,4.67,32.88,3.49,31.12,19.6
1164400,402.37,-260.57,-259.74,42.12,37.36,4.61,32.69,3.3,44.9,19.01
1164500,406.95,-259.78,-259.11,42.15,37.32,4.49,32.92,3.53,34.07,18.42
1164600,402.79,-258.9,-259.11,41.9,37.5,4.57,32.81,3.42,36.17,19.64
1164700,395.3,-259.86,-259.24,42.12,37.46,4.71,32.98,3.59,42.05,19.44
1164800,400.71,-260.03,-259.28,42.1,37.26,4.85,32.95,3.56,51.47,19.21
1164900,404.45,-259.36,-259.53,42.02,37.08,4.59,32.8,3.42,41.04,19.68
1165000,397.38,-259.49,-259.57,42.17,37.48,4.55,33,3.61,45.32,19.25
1165100,401.96,-259.07,-259.03,42.06,37.38,4.55,32.93,3.55,50.93,19.4
1165200,407.37,-259.24,-259.11,41.92,37.36,4.73,33.03,3.65,46.4,19.8
1165300,399.88,-260.07,-259.4,41.8,37.54,5.17,32.9,3.51,40.23,18.69
1165400,394.47,-260.32,-259.2,42.02,37.56,4.49,33.11,3.73,47.94,19.01
1165500,392.39,-260.24,-259.15,41.98,37.32,4.69,33.03,3.65,39.58,18.34
1165600,399.05,-259.28,-259.74,41.92,37.34,4.75,32.82,3.43,35.55,18.89
1165700,395.3,-259.45,-259.32,42.06,37.36,4.49,32.97,3.58,40.54,18.58
1165800,403.21,-259.86,-259.49,41.84,37.34,4.55,33.09,3.7,36.9,19.48
1165900,404.04,-259.86,-258.99,42,37.48,4.53,32.9,3.51,37.68,19.25
1166000,401.96,-260.69,-259.32,42.14,37.38,4.83,33.03,3.65,32.56,18.89
1166100,384.48,-259.32,-259.24,42.02,37.38,4.45,33.09,3.71,45.09,19.09
1166200,388.23,-259.45,-259.24,41.84,37.32,4.59,32.99,3.6,42.24,19.44
1166300,391.56,-259.74,-259.45,41.86,37.6,4.71,32.92,3.53,38.45,19.48
1166400,392.39,-259.45,-259.94,41.96,37.5,4.59,32.91,3.53,36.13,19.21
1166500,393.22,-259.57,-259.53,41.98,37.16,4.55,32.93,3.54,45.9,18.46
1166600,402.79,-259.94,-259.53,41.88,37.26,4.69,32.8,3.42,46.01,18.81
1166700,393.22,-259.82,-259.49,42.02,37.36,4.43,33.01,3.63,34.38,19.48
1166800,398.63,-259.94,-259.53,41.96,37.34,4.77,32.84,3.45,42.2,19.13
1166900,396.13,-259.32,-259.86,42.04,37.16,4.13,33,3.61,30.96,19.52
1167000,388.23,-259.28,-259.61,42.08,37.34,4.39,32.88,3.49,29.4,19.8
1167100,394.89,-259.15,-259.49,42.02,37.38,4.57,32.88,3.49,31.54,18.89
1167200,394.89,-258.99,-259.45,42.02,37.54,4.63,32.84,3.45,40.46,18.69
1167300,387.4,-259.36,-259.7,42.04,37.26,4.93,32.78,3.4,42.36,18.97
1167400,390.73,-259.2,-259.15,42.08,37.26,4.65,32.92,3.53,38.76,18.69
1167500,390.31,-259.82,-259.07,42,37.08,4.79,32.78,3.39,34.81,18.97
1167600,389.06,-259.36,-259.86,42.12,37.4,4.39,32.71,3.32,32.83,19.84
1167700,389.48,-258.99,-260.19,42.04,37.1,4.63,32.91,3.53,32.44,20.11
1167800,384.48,-260.11,-259.61,41.8,37.08,4.71,32.9,3.51,45.05,19.48
1167900,384.07,-259.45,-259.32,41.9,36.98,4.49,32.83,3.44,38.49,19.88
1168000,384.07,-259.11,-259.53,41.92,37.22,4.67,32.91,3.52,32.95,19.64
1168100,391.14,-259.74,-259.24,41.86,37.16,4.69,32.79,3.4,26.67,19.01
1168200,388.23,-260.4,-259.36,42.21,37.06,4.63,32.72,3.33,44.28,18.97
1168300,383.24,-259.07,-259.07,42.04,37.06,4.49,32.72,3.34,39.42,19.64
1168400,377,-258.82,-258.95,41.96,37.02,4.89,32.8,3.41,43.44,18.85
1168500,386.15,-259.15,-258.49,41.9,37.02,4.39,32.75,3.36,40.04,18.89
1168600,380.32,-259.78,-259.07,42.14,37.02,4.59,32.76,3.38,45.28,19.32
1168700,377,-259.45,-259.32,42.1,37.22,4.75,32.88,3.49,36.94,19.8
1168800,381.16,-259.82,-259.28,41.98,37.14,4.63,32.85,3.46,39.54,18.89
1168900,378.66,-259.82,-259.32,42.14,37.22,4.75,32.81,3.42,40.66,18.81
1169000,379.49,-258.74,-259.11,41.6,37,4.69,32.85,3.46,41.16,19.92
1169100,380.74,-259.61,-259.57,41.94,36.96,4.37,32.84,3.45,34.97,18.26
1169200,376.58,-260.19,-259.24,41.9,37.16,4.55,32.94,3.55,32.13,18.34
1169300,381.16,-259.4,-259.49,41.88,37.06,4.59,32.95,3.56,40.7,19.29
1169400,391.56,-259.65,-259.74,42.15,37.26,4.69,32.89,3.5,35.86,18.58
1169500,388.23,-259.53,-259.4,42.06,37.08,4.79,33.01,3.62,52.38,19.48
1169600,380.32,-258.78,-259.53,41.78,37,4.45,32.97,3.58,21.61,19.29
1169700,379.91,-259.07,-259.57,42.23,37.1,5.31,32.89,3.5,36.29,19.09
1169800,386.57,-259.65,-259.15,42.02,37.18,4.67,33.04,3.65,36.75,18.93
1169900,380.74,-258.78,-259.53,42.02,37.04,4.79,33.03,3.65,46.59,19.17
1170000,381.16,-258.99,-259.11,41.96,37.04,4.85,32.94,3.55,39.23,20.27
1170100,377.83,-259.45,-259.03,41.94,36.98,4.67,32.94,3.55,37.45,18.69
1170200,379.49,-258.99,-259.45,42.21,37.1,4.81,32.99,3.6,41.35,18.85
1170300,378.66,-259.28,-259.49,42.06,37.1,4.49,32.91,3.53,46.36,19.01
1170400,383.24,-258.86,-259.49,41.96,37.04,4.47,32.97,3.58,35.12,18.5
1170500,380.74,-258.49,-259.15,42.08,37.26,4.81,32.95,3.56,32.52,18.81
1170600,377.83,-260.28,-259.65,41.96,36.74,4.69,32.87,3.48,37.95,18.89
1170700,371.17,-260.19,-259.74,42.25,37.02,4.47,32.98,3.59,47.17,19.13
1170800,381.57,-260.24,-259.45,41.94,36.88,4.37,32.85,3.46,44.24,19.4
1170900,379.08,-259.53,-259.53,41.84,36.76,4.65,33.04,3.65,40.27,19.21
1171000,380.74,-259.86,-259.61,42.06,36.94,4.73,32.95,3.56,43.63,18.89
1171100,385.32,-260.03,-259.03,41.9,36.84,4.63,32.86,3.47,30.57,19.29
1171200,375.75,-259.65,-259.57,42.19,36.92,4.61,32.99,3.6,31.93,19.17
1171300,365.35,-258.78,-259.57,41.96,37.06,4.47,32.88,3.49,41.51,19.09
1171400,373.67,-260.15,-259.49,41.86,36.8,4.63,32.79,3.4,37.33,19.32
1171500,369.09,-260.65,-259.36,41.8,36.9,4.49,32.95,3.56,41.66,18.77
1171600,377.41,-260.78,-258.99,42.12,37.1,4.43,32.93,3.55,46.01,19.32
1171700,367.01,-259.2,-259.36,41.98,36.86,4.51,32.79,3.4,29.09,18.38
1171800,380.74,-260.03,-259.24,42.08,36.8,4.69,32.88,3.49,39.96,18.42
1171900,375.33,-259.36,-259.24,42.12,36.84,4.73,32.97,3.59,31.97,19.36
1172000,367.01,-259.32,-259.57,42.06,36.88,4.69,32.8,3.42,39.31,19.13
1172100,370.34,-260.24,-258.9,42.1,36.92,4.89,32.9,3.51,41.66,18.85
1172200,373.67,-259.74,-259.53,42.27,36.72,4.57,32.93,3.54,43.94,18.89
1172300,369.09,-259.36,-259.57,41.76,37.16,4.47,32.84,3.45,35.32,19.52
1172400,371.17,-259.86,-259.24,41.84,36.7,4.95,32.77,3.38,45.09,18.97
1172500,377,-259.53,-259.36,41.88,36.96,4.75,32.89,3.5,39.85,18.77
1172600,369.09,-259.65,-259.45,42.14,37.02,4.67,32.95,3.56,25.29,19.29
1172700,367.01,-260.03,-259.07,41.92,37.28,4.67,32.89,3.5,36.87,19.25
1172800,372,-260.36,-259.78,41.76,37.16,4.77,32.69,3.3,39.92,19.13
1172900,371.59,-259.53,-259.11,41.84,36.82,4.71,32.93,3.54,36.28,19.13
1173000,358.69,-259.45,-259.57,42.15,36.96,4.55,33.01,3.62,36.25,18.97
1173100,364.52,-260.44,-259.53,42,37.02,4.65,32.71,3.32,49.82,19.21
1173200,369.51,-259.32,-259.32,42.08,36.52,4.73,32.84,3.45,40.7,19.17
1173300,5324.5,-245.51,-243.85,42.21,36.82,4.65,32.99,3.6,34.69,18.62
1173400,5344.05,-247.26,-245.43,41.82,36.94,4.85,32.78,3.39,44.36,19.8
1173500,5342.8,-247.01,-245.1,42.08,36.96,4.47,32.92,3.53,49.66,18.85
1173600,5346.55,-247.38,-245.68,41.74,37.16,4.93,32.79,3.4,44.21,18.85
1173700,5344.88,-247.01,-245.68,41.88,37.1,4.57,32.75,3.36,38.88,19.13
1173800,5348.63,-247.22,-245.55,41.74,36.78,4.73,32.83,3.44,32.56,19.95
1173900,5352.79,-248.51,-246.3,41.76,36.86,4.67,33.01,3.63,50.24,19.36
1174000,5356.11,-248.63,-246.01,41.9,36.76,4.63,32.95,3.56,44.59,19.17
1174100,5354.87,-247.47,-245.68,41.84,36.88,4.55,32.99,3.6,43.74,18.3
1174200,5357.36,-247.84,-246.47,42.27,36.76,4.63,32.97,3.59,38.84,18.54
1174300,5348.21,-248.42,-246.14,41.94,36.66,4.69,33.22,3.83,56.13,18.58
1174400,5356.11,-247.84,-246.09,41.88,36.74,4.69,32.93,3.54,46.98,19.13
1174500,5352.79,-247.26,-246.05,42.23,36.74,4.45,32.78,3.4,39.42,19.05
1174600,5360.69,-246.76,-246.43,41.9,36.84,4.51,32.28,2.89,36.36,19.09
1174700,5353.62,-249.42,-246.76,41.98,36.62,4.95,32.24,2.85,37.8,18.58
1174800,5356.11,-247.01,-246.55,41.8,36.54,4.51,31.85,2.46,51.08,19.01
1174900,5354.04,-249.46,-246.47,41.7,36.58,4.93,32.16,2.78,45.4,19.76
1175000,5362.36,-248.01,-246.47,42.06,36.5,4.67,32.14,2.75,45.01,19.84
1175100,5362.36,-247.22,-246.47,42.08,36.38,4.91,28.97,-0.41,51.58,19.09
1175200,5354.04,-249.38,-246.97,42.19,34.83,7,0.52,-28.87,125.41,19.44
1175300,4756.19,-14.88,547.61,42.17,28.44,7.62,8.52,-20.87,198.36,19.4
1175400,5553.32,-659.19,169.83,42.21,22.46,7.2,4.89,-24.5,322.57,18.89
1175500,-2257.02,1069.89,1069.89,41.92,11.37,5.31,6.72,-22.66,340.86,19.17
1175600,-1577.33,1069.89,1069.89,40.94,11.43,6.33,2.88,-26.51,337.23,19.05
1175700,4518.22,803.95,-34.72,39.44,0.74,2.74,2.85,-26.54,319.99,19.44
1175800,5879.9,-615.52,-25.82,40.3,0.56,-0.91,1.68,-27.71,286.24,18.85
1175900,5207.17,-667.47,695.52,42.25,-0.32,6.71,2.1,-27.29,276.02,18.85
1176000,842.54,1069.89,1069.89,41.38,-0.48,4.93,1.66,-27.73,249.94,19.4
1176100,5977.26,-983.41,92.47,42.33,-0.26,5.67,1.94,-27.44,222.31,19.44
1176200,-1187.98,1069.89,1069.89,42.37,-0.08,6.55,1.45,-27.94,219.52,19.32
1176300,-1096.05,1069.89,1069.89,42.79,-0.04,6.43,1.73,-27.65,206.42,19.29
1176400,1460.77,1069.89,1069.89,42.33,0,7.06,2.23,-27.16,202.47,19.17
1176500,2053.62,1069.89,1069.89,42.45,0.08,6.63,2.29,-27.09,185.21,19.32
1176600,3877.11,442.26,1069.89,42.29,0.2,6.61,2.14,-27.25,172.9,18.97
1176700,4253.62,34.95,1069.39,42.29,0.14,7.2,2.09,-27.3,165.55,19.13
1176800,3986.11,11.86,1069.89,42.33,0.08,6.51,1.89,-27.5,145.31,19.29
1176900,2042.39,1069.89,1069.89,42.45,0.12,6.69,1.97,-27.42,138.65,19.44
1177000,506.8,1069.89,1069.89,42.61,0.1,7.06,2.04,-27.34,148.96,19.44
1177100,1752,1069.89,1069.89,42.29,0.06,6.98,1.98,-27.4,126.96,19.13
1177200,1400.44,1069.89,1069.89,42.31,0.28,6.75,2.08,-27.31,125.25,19.01
1177300,4617.65,154.48,529.15,42.33,0.24,6.63,1.92,-27.47,115.97,19.4
1177400,6515.19,-1293.03,-428,42.49,0.08,6.61,2.05,-27.34,111.49,18.97
1177500,6476.92,-1280.6,-385.58,42.31,0.12,6.53,2.01,-27.38,108.76,18.77
1177600,6280.55,-1237.64,-183.91,42.51,0.24,6.69,1.85,-27.53,109.26,19.09
1177700,6257.25,-1192.47,-217.89,42.39,0.26,6.65,1.98,-27.4,114.92,19.01
1177800,6439.06,-1326.97,-306.32,42.41,0.28,6.49,1.86,-27.53,104.96,19.17
1177900,6268.9,-1286.17,-147.94,42.27,0.22,6.63,1.82,-27.57,103.77,19.29
1178000,6621.28,-1413.8,-428.21,42.37,0,7.02,1.98,-27.4,101.78,18.77
1178100,6933.31,-1508.21,-665.76,42.35,0.12,6.61,1.87,-27.52,103.58,20.07
1178200,7247.83,-1653.39,-900.11,42.21,0.06,7.02,2.05,-27.34,91.31,19.01
1178300,7433.8,-1655.55,-1072.12,42.39,0.24,6.51,1.97,-27.42,92.45,19.17
1178400,7000.29,-1655.55,-710.22,42.35,-0.04,6.67,1.98,-27.41,89.4,19.52
1178500,6383.31,-1324.14,-238.57,42.21,0.3,6.95,1.73,-27.65,95.55,18.97
1178600,5955.21,-1071.03,99,42.27,0.1,6.93,1.92,-27.46,96.42,19.44
1178700,5625.29,-877.86,295.56,42.53,0.1,6.63,1.8,-27.59,85.44,19.09
1178800,5653.58,-852.74,245.86,42.25,0.26,6.75,1.76,-27.63,89.4,18.81
1178900,5784.63,-910.05,149.62,42.19,0.16,6.81,1.89,-27.5,92.11,19.4
1179000,5956.04,-995.68,30.66,42.21,0.36,6.93,1.92,-27.47,88.49,19.13
1179100,5841.63,-960.87,127.66,42.55,0.18,6.77,1.79,-27.59,96.65,18.81
1179200,5913.19,-956.17,46.84,42.37,0.12,6.93,1.81,-27.57,93.79,19.21
1179300,5972.68,-993.64,-3.78,42.41,0.16,6.63,2.12,-27.26,60.64,19.36
1179400,5940.23,-989.81,44.89,42.51,0.26,6.35,2.1,-27.28,68.25,19.21
1179500,5820.83,-926.23,124.58,42.51,0.04,7.12,1.59,-27.8,80.04,19.68
1179600,5632.36,-837.27,243.57,42.27,0.42,7.18,1.87,-27.52,65.63,19.13
1179700,5518.37,-763.28,311.24,42.47,0.1,6.53,1.7,-27.69,68.1,19.64
1179800,5471.36,-716.25,329.42,42.47,0.4,7.6,1.73,-27.65,69.85,19.09
1179900,5468.03,-725.48,337.32,42.39,0.14,7.4,1.9,-27.48,59.23,19.44
1180000,5451.39,-708.14,338.53,42.39,0.38,7.7,1.67,-27.71,58.58,19.13
1180100,5430.17,-701.03,352.55,42.39,0.26,7.6,2.04,-27.35,60.87,19.05
1180200,5431.83,-693.58,350.38,42.41,0.2,7.76,1.88,-27.51,56.44,19.68
1180300,5399.38,-682.89,371.68,42.33,0.18,7.14,1.79,-27.6,54.22,19.4
1180400,5354.87,-664.22,404.2,42.23,0.06,7,1.84,-27.55,57.51,19.68
1180500,5294.96,-624.55,434.19,42.63,0.08,7.7,1.74,-27.65,64.41,19.01
1180600,5269.58,-608.62,456.98,42.25,0.2,7.4,1.85,-27.53,63.84,19.01
1180700,5262.51,-594.31,453.16,42.21,0.34,7.38,1.75,-27.64,62.47,19.09
1180800,5231.3,-583.67,476.33,42.31,0.2,7.54,1.82,-27.57,59.23,20.11
1180900,5240.46,-589.61,463.47,42.08,0.08,7.34,1.77,-27.62,53.76,19.32
1181000,5207.17,-564.41,490.22,42.41,0.08,7.14,1.71,-27.67,59.45,19.44
1181100,5182.63,-542.95,497.12,42.65,0.08,7.4,1.74,-27.65,54.41,19.32
1181200,5183.88,-542.83,501.53,42.41,0.26,7.36,1.75,-27.63,49.55,19.32
1181300,5162.24,-531.02,521.2,42.41,0.38,7.38,1.68,-27.71,50.32,19.72
1181400,5141.02,-513.34,524.61,42.31,0,7.8,1.73,-27.65,41.7,19.29
1181500,5134.37,-514.05,529.61,42.41,0.24,7.78,1.78,-27.61,46.32,18.97
1181600,5121.47,-503.77,537.47,42.23,0.44,7.32,1.71,-27.67,52.73,19.52
1181700,5102.33,-496.33,551.98,42.55,0.18,7.34,1.56,-27.83,46.32,19.09
1181800,5116.06,-501.2,547.61,42.47,0.08,7.68,1.9,-27.49,36.28,19.48
1181900,5111.49,-491.46,548.32,42.27,0.06,7.68,1.98,-27.41,42.9,19.21
1182000,5109.41,-485.77,554.1,42.33,0.04,7.4,1.52,-27.87,52.15,19.4
1182100,5095.26,-488.35,552.77,42.51,0.22,7.5,1.85,-27.54,47.09,18.69
1182200,5088.19,-489.72,560.92,42.43,0.08,7.44,1.83,-27.56,39.88,19.64
1182300,5086.52,-477.99,565.29,42.39,0.08,7.6,1.83,-27.56,39.46,19.44
1182400,5092.76,-474.95,561.47,42.17,0.16,7.64,1.59,-27.8,45.63,19.56
1182500,5079.04,-469.84,567.45,42.45,0.12,7.54,1.94,-27.44,43.63,19.05
1182600,5083.61,-477.49,567,42.41,0.16,7.48,1.61,-27.77,38.07,19.36
1182700,5067.39,-471,572.15,42.47,0.1,7.56,1.7,-27.69,36.01,19.25
1182800,5075.29,-462.94,563.3,42.31,0.06,7.48,1.92,-27.46,38.38,19.56
1182900,5079.87,-472.75,576.23,42.31,0.16,7.28,1.67,-27.71,27.76,20.03
1183000,5064.47,-462.31,573.36,42.33,0.16,7.1,1.56,-27.83,37.33,19.84
1183100,5074.46,-467.09,577.56,42.25,0.32,7.7,1.75,-27.63,48.67,19.01
1183200,5080.28,-466.8,567.95,42.45,0.04,7.54,1.69,-27.69,30.92,19.05
1183300,5064.06,-454.08,581.64,42.49,0.04,7.34,1.78,-27.61,23.69,19.99
1183400,5071.96,-466.26,574.57,42.41,0.18,7.72,1.63,-27.75,40.7,19.64
1183500,5059.9,-455.99,582.26,41.9,0.18,7.36,1.46,-27.92,39.61,19.25
1183600,5068.63,-456.99,586.5,42.45,0.18,7.34,1.46,-27.93,42.59,19.17
1183700,5060.73,-453.37,580.97,42.25,-0.02,7.54,1.4,-27.99,43.01,18.93
1183800,5063.23,-447.92,580.47,42.17,0.16,7.34,1.58,-27.81,34.31,19.44
1183900,5056.15,-457.07,583.51,42.45,0.08,7.3,1.77,-27.61,39.11,19.21
1184000,5063.23,-452.95,577.15,42.51,0.16,7.8,1.9,-27.49,37.87,19.17
1184100,5055.32,-452.25,588.21,42.19,0.14,7,1.5,-27.88,35.78,19.29
1184200,5057.4,-449.96,577.35,42.47,0.14,7.5,1.92,-27.46,44.32,18.89
1184300,5061.15,-457.82,589,42.47,0.24,7.42,2.02,-27.37,50.01,19.88
1184400,5053.66,-460.52,586.96,42.31,0.24,7.16,1.42,-27.96,42.16,19.52
1184500,5057.82,-455.03,582.84,42.43,0.12,6.95,1.65,-27.73,38.38,19.64
1184600,5051.58,-453.5,589.96,42.39,0.28,7.44,1.56,-27.82,32.28,19.6
1184700,5059.9,-448.75,592.53,42.33,0.02,7.72,1.73,-27.66,35.94,19.36
1184800,5059.9,-456.2,588.17,42.27,0.3,7.6,1.68,-27.71,41.62,19.88
